NOMBRE,FAMILIA,PRECIO_COMPRA,PRECIO_VENTA,IVA,MARGEN,EAN,ALTA,CANTIDAD,CANTIDAD_RESTOCK,PROVEEDOR,,,,,,,,,,,,,,
MINI PEPITO CREMA 3 * 1.60,BOLLERIA DULCE,1.25,1.65,10,20,1110,1,0,20,,,,,,,,,,,,,,,0
MINI PEPITO CREMA 1 UDS,BOLLERIA DULCE,0.45,0.6,10,20,01011,1,0,20,,,,,,,,,,,,,,,0
RUFFLES YORKESO 227GR.,SNACKS ( PEPSICO. GREFUSA DULCESOL ),1.67,2.2,10,20,8410199022769,1,0,20,,,,,,,,,,,,,,,0
RUFFLES YORKESO 144GR.,SNACKS ( PEPSICO. GREFUSA DULCESOL ),1.14,1.5,10,20,8410199022707,1,0,20,,,,,,,,,,,,,,,0
BOCATA DE SOBRASADA Y QUESO,BOLLERIA SALADA,1.36,1.8,10,20,18181,1,0,20,,,,,,,,,,,,,,,0
BELTORO TOMATE ENTERO,ALIMENTACION,0.67,0.89,10,20,8411499203001,1,0,20,,,,,,,,,,,,,,,0
RAYADO DE CARBONARA,ALIMENTACION,1.02,1.35,10,20,1578,1,0,20,,,,,,,,,,,,,,,0
CARRE DE POLLO TERIYAKI,ALIMENTACION,1.14,1.5,10,20,1221,1,0,20,,,,,,,,,,,,,,,0
bolsa peque±a,GENERICA,0.04,0.06,21,20,8436547168446,1,0,20,,,,,,,,,,,,,,,0
BARRA CRISTAL,PANADERIA,0.55,0.8,21,20,13798,1,0,20,,,,,,,,,,,,,,,0
PATATA NUEVA LAVADA 2KG,GENERICA,0.58,1.5,4,20,8437017145066,1,0,20,,,,,,,,,,,,,,,0
CEBOLLA GRANO 1KG,GENERICA,0.79,1.06,4,20,8424334200011,1,0,20,,,,,,,,,,,,,,,0
AJO MORADO NOEL200GR.,GENERICA,1.08,1.35,4,20,8421020011708,1,0,20,,,,,,,,,,,,,,,0
LA ESPAÐPLA ACEITUNAS CON ANCHOA SUAVES,ALIMENTACION,0.72,1.35,10,20,8410226011735,1,0,20,,,,,,,,,,,,,,,0
MINI CROISSANT  CHOCOLATE BLANCO  4*2.00,BOLLERIA DULCE,0.57,2,10,20,1441,1,0,20,00,,,,,,,,,,,,,,0
J&B WHISKY 1 L.,ALIMENTACION,12.6,16,21,20,5010103800457,1,0,20,510503,,,,,,,,,,,,,,0
chovi mayonesa 400,ALIMENTACION,1.49,1.85,10,20,8410422002124,1,0,20,1011584,,,,,,,,,,,,,,0
DORITOS TEX MEX 105GR.,SNACKS ( PEPSICO. GREFUSA DULCESOL ),1.14,1.5,10,20,8410199022639,1,0,20,,,,,,,,,,,,,,,0
AMONIACO JAVI,DROGUERIA,0.76,1.1,21,20,8421960001012,1,0,20,,,,,,,,,,,,,,,0
ATUPIC SKIN,GENERICA,3.33,4.83,21,20,8411047108109,1,0,20,,,,,,,,,,,,,,,0
GEL MOUSSEL,DROGUERIA,1.64,2.38,21,20,8720181157417,1,0,20,,,,,,,,,,,,,,,0
H S CLASSIC,DROGUERIA,2.12,2.99,21,20,4084500272200,1,0,20,,,,,,,,,,,,,,,0
BABARIA ACEITE PROCTETOR,DROGUERIA,2.75,3.99,21,20,8410412000338,1,0,20,,,,,,,,,,,,,,,0
GEL FIJADOR GIORGI,DROGUERIA,1.58,2.3,21,20,8411135073012,1,0,20,,,,,,,,,,,,,,,0
DISICLIN DESINFECTANTE,DROGUERIA,0.82,1.19,21,20,8421335004396,1,0,20,,,,,,,,,,,,,,,0
VIÐA POMAL,BEBIDAS,4.3,6.3,21,20,8411543110613,1,0,20,,,,,,,,,,,,,,,0
PAULAUS VINO TINTO,BEBIDAS,1.1,1.99,21,20,8437002757434,1,0,20,103471,,,,,,,,,,,,,,0
MONSTER VERDE,BEBIDAS,0.86,1.25,21,20,5060166692483,1,0,20,,,,,,,,,,,,,,,0
HARIBO TIME,ALIMENTACION,0.69,1,21,20,8426617013752,1,0,20,,,,,,,,,,,,,,,0
PIPAS PELADAS,ALIMENTACION,0.69,1,21,20,8413164015667,1,0,20,,,,,,,,,,,,,,,0
FABADA ASTURIANA LITORAL,ALIMENTACION,1.26,1.74,10,20,7613287816825,1,0,20,,,,,,,,,,,,,,,0
GALLO MARAVILLA,ALIMENTACION,0.68,0.99,21,20,8410069002020,1,0,20,,,,,,,,,,,,,,,0
GALLO TIBURËN N║ 0,ALIMENTACION,0.79,1.29,10,20,8410069018373,1,0,20,101197,,,,,,,,,,,,,,0
TOMATE FRITO CON ACEITE,ALIMENTACION,0.57,0.75,10,20,8437014310955,1,0,20,,,,,,,,,,,,,,,0
ROMERO,ALIMENTACION,0.76,1,10,20,84137111,1,0,20,,,,,,,,,,,,,,,0
COMINO MOLIDO,ALIMENTACION,0.76,1,10,20,84137258,1,0,20,,,,,,,,,,,,,,,0
ALBACA CARMENCITA,ALIMENTACION,0.76,1,10,20,84137883,1,0,20,,,,,,,,,,,,,,,0
BERBERECHO AL NATURAL BAYMAR,ALIMENTACION,2.4,2.85,10,20,8425930112630,1,0,20,102605,,,,,,,,,,,,,,0
CALVO SARDINA C/ ACEITE DE OLIVA,ALIMENTACION,0.87,1.15,10,20,8410090441270,1,0,20,,,,,,,,,,,,,,,0
ACEITUNA MOJON PICËN,ALIMENTACION,1.51,1.99,10,20,8412510117390,1,0,20,,,,,,,,,,,,,,,0
PALADIN ORIGINAL,ALIMENTACION,1.7,2.24,10,20,8410014471666,1,0,20,,,,,,,,,,,,,,,0
POLEO MENTA,ALIMENTACION,0.61,0.8,10,20,8480024733177,1,0,20,,,,,,,,,,,,,,,0
NESCAFE CAPSULAS COLOMBIA,ALIMENTACION,2.65,3.45,10,20,7630477880015,1,0,20,100007,,,,,,,,,,,,,,0
DOLCE GUSTO AMERICANO,ALIMENTACION,3.87,4.5,10,20,7613287162663,1,0,20,,,,,,,,,,,,,,,0
FILIPINO CHOCOLATE NEGRO,ALIMENTACION,0.67,1,10,20,8436048962642,1,0,20,,,,,,,,,,,,,,,0
FILIPINOS CHOCOLATE CON LECHE,ALIMENTACION,0.6,1,10,20,8436048962666,1,0,20,,,,,,,,,,,,,,,0
LAYS CAMPESINAS 225G,ALIMENTACION,1.67,2.2,10,20,8410199022745,1,0,20,,,,,,,,,,,,,,,0
LAYS PUNTO SAL,ALIMENTACION,1.67,2.2,10,20,8410199022738,1,0,20,,,,,,,,,,,,,,,0
FRITOS BBQ FLAVOUR,ALIMENTACION,0.95,1.25,10,20,8410199022486,1,0,20,,,,,,,,,,,,,,,0
ESPUMA DE AFEITAR BABARIA,DROGUERIA,0.94,1.47,21,20,8410412504096,1,0,20,,,,,,,,,,,,,,,0
AMBIENTADOR SPLASH NEW YORK,DROGUERIA,0.69,1.15,21,20,8411125117061,1,0,20,,,,,,,,,,,,,,,0
AMBIENTADOR SPLASH ROPA LIMPIA,DROGUERIA,0.69,1.15,21,20,8411125116316,1,0,20,,,,,,,,,,,,,,,0
CALGON POWER GEL,DROGUERIA,3.21,4.78,21,20,3141360050001,1,0,20,,,,,,,,,,,,,,,0
TAMPAX COMPAK,DROGUERIA,2.02,2.88,21,20,8001090705600,1,0,20,,,,,,,,,,,,,,,0
INDASEC DISCRET,DROGUERIA,1.66,2.15,21,20,8410520003078,1,0,20,,,,,,,,,,,,,,,0
AUSONIA DISCRET EXTRA 10UND,DROGUERIA,1.76,2.99,21,20,8001090078346,1,0,20,,,,,,,,,,,,,,,0
AUSONIA ULTRAFINA NORMAL,DROGUERIA,1.37,1.99,21,20,8410108116213,1,0,20,,,,,,,,,,,,,,,0
PUNTOMATIC LAVADORA,DROGUERIA,1.23,1.99,21,20,8410046501188,1,0,20,,,,,,,,,,,,,,,0
AMOOS ALOE VERA,DROGUERIA,1.24,2.15,21,20,5601856400492,1,0,20,,,,,,,,,,,,,,,0
PREPARADO PAELLA MARISCOS,CONGELADOS,2.2,2.9,10,20,8410053150898,1,0,20,15089,,,,,,,,,,,,,,0
TRONQUITO DE MAR,CONGELADOS,3.4,4.49,10,20,8412098044941,1,0,20,68850,,,,,,,,,,,,,,0
POTON REBOZADO,CONGELADOS,2.4,3.17,10,20,8410038003010,1,0,20,55552,,,,,,,,,,,,,,0
PARRILLADA DE VERDURA,CONGELADOS,2.2,2.75,4,20,8413993141223,1,0,20,20385,,,,,,,,,,,,,,0
ARROZ 3 DELICIAS C/ TORTILLA,CONGELADOS,2,2.64,10,20,8413993246058,1,0,20,20427,,,,,,,,,,,,,,0
ENSALADILLA,CONGELADOS,1.1,1.37,4,20,8413993070103,1,0,20,24315,,,,,,,,,,,,,,0
VERDURA PARA PAELLA,CONGELADOS,1.8,2.25,4,20,8413993370104,1,0,20,27319,,,,,,,,,,,,,,0
HABAS BABY,CONGELADOS,3.7,4.62,4,20,8413993110106,1,0,20,27302,,,,,,,,,,,,,,0
JUDIA VERDE TROCEADA,CONGELADOS,0.6,0.75,4,20,8413993020450,1,0,20,26308,,,,,,,,,,,,,,0
CEBOLLA DADOS,CONGELADOS,0.65,0.81,4,20,8413993045453,1,0,20,26373,,,,,,,,,,,,,,0
PATATAS BRAVAS,CONGELADOS,1.4,1.74,4,20,5425011421388,1,0,20,20436,,,,,,,,,,,,,,0
PATATAS PREFRITAS CORTE,CONGELADOS,1.2,1.5,4,20,5425011420206,1,0,20,20437,,,,,,,,,,,,,,0
DON SIMON ZUMO DE NARANJA 6*200 ML.,ALIMENTACION,1.2,1.79,10,20,8410261601670,1,0,20,522286,,,,,,,,,,,,,,0
LACITO DE HOJALDRE 2* 1.00,BOLLERIA DULCE,0.76,1,10,20,1515,1,0,20,,,,,,,,,,,,,,,0
MUFFIN GRANDE MILKA,BOLLERIA DULCE,0.91,1.2,10,20,1516,1,0,20,,,,,,,,,,,,,,,0
CROISSANT CHOCOLATE PEQUEÐO  3*1.10,BOLLERIA DULCE,0.83,1.1,10,20,1517,1,0,20,,,,,,,,,,,,,,,0
DOST CHOCO 3,GENERICA,0.86,1.25,21,20,0058,1,0,20,,,,,,,,,,,,,,,0
DOTS CHOCO 1,GENERICA,0.38,0.55,21,20,59,1,0,20,,,,,,,,,,,,,,,0
PATATA MALLA 5 KILOS,GENERICA,2.46,3.25,10,20,8423761000300,1,0,20,,,,,,,,,,,,,,,0
HUEVOS XL 6UN.,GENERICA,1.11,1.39,4,20,844011371110090,1,0,20,,,,,,,,,,,,,,,0
HUEVOS L MEDIA,GENERICA,0.79,0.99,4,20,844011371410090,1,0,20,,,,,,,,,,,,,,,0
QUESO FRESCO RENY BURGOS,GENERICA,1.58,2.08,10,20,8410379915409,1,0,20,,,,,,,,,,,,,,,0
QUESO DE CABRA NAVIDUL 1E,GENERICA,0.7,1,4,20,8410320272513,1,0,20,,,,,,,,,,,,,,,0
JAMON CURADO NAVIDUL CORTE FINO 80GR,GENERICA,0.98,1.5,10,20,8410320342780,1,0,20,,,,,,,,,,,,,,,0
QUESO SEMI CURADO NAVIDUL,NEVERA,0.7,1,4,20,8410320119924,1,0,20,,,,,,,,,,,,,,,0
TIRA DE BACON,NEVERA,0.69,0,10,20,8410320175715,1,0,20,,,,,,,,,,,,,,,0
MENESTRA ESPECIAL 1KG,NEVERA,1.9,2.45,10,20,8413993130128,1,0,20,,,,,,,,,,,,,,,0
PATE POLLO ARGAL,ALIMENTACION,1.67,2.2,10,20,8411814554139,1,0,20,,,,,,,,,,,,,,,0
ACTIVIA PROBIOTICOS,GENERICA,1.58,2.09,10,20,8410500001438,1,0,20,,,,,,,,,,,,,,,0
GREFUSA SWEETCHILLI,SNACKS ( PEPSICO. GREFUSA DULCESOL ),0.76,1.1,21,20,8413164020241,1,0,20,,,,,,,,,,,,,,,0
MEZCLA DE SETAS DON CELORRIO,ALIMENTACION,0.95,1.25,10,20,8411916303628,1,0,20,,,,,,,,,,,,,,,0
LENOR SUAVIZANTE  10 D.,DROGUERIA,2.47,3.59,21,20,91490127,1,0,20,,,,,,,,,,,,,,,0
MARBU DORADA GALLETA 900 GR. 2 Ç,ALIMENTACION,1.45,2,10,20,8436048962406,1,0,20,,,,,,,,,,,,,,,0
GALLO TALLARIN 450 GR,ALIMENTACION,0.79,1.1,10,20,8410069018953,1,0,20,,,,,,,,,,,,,,,0
ASEVI SUAVIZANTE PURO FRESCOR,DROGUERIA,1.12,2.19,21,20,8411582230495,1,0,20,,,,,,,,,,,,,,,0
LENOR SUAVIZANTE PERLAS ACTIVE 10 D.,DROGUERIA,2.44,3.59,21,20,8001841358765,1,0,20,1065507,,,,,,,,,,,,,,0
HERO BABY VERDURAS. POLLO TERNERA,ALIMENTACION,0.74,0.95,10,20,8410175050021,1,0,20,,,,,,,,,,,,,,,0
ASEVI SUAVIZANTE DREANS 60 L.,DROGUERIA,1.32,2.19,21,20,8411582230471,1,0,20,1058964,,,,,,,,,,,,,,0
ANIAN,DROGUERIA,0.93,1.6,21,20,8414716130081,1,0,20,0106254,,,,,,,,,,,,,,0
NELLY GEL FRESCOR OCEANICO,DROGUERIA,0.84,1.4,21,20,8411322243280,1,0,20,,,,,,,,,,,,,,,0
BINACA DENTRIFICO ALIENTO FRESCO 125 ML.,ALIMENTACION,0.93,1.5,21,20,8431890057829,1,0,20,1000039,,,,,,,,,,,,,,0
AGUA SOMENTS 1. 5 L,BEBIDAS,0.18,0.4,10,20,8437007210736,1,0,20,,,,,,,,,,,,,,,0
PACK AGUA SOMENTS 6*1.5 L,BEBIDAS,1.08,1.35,10,20,PACK SOMENTS,1,0,20,,,,,,,,,,,,,,,0
HIDA PISTO400GR.,ALIMENTACION,1.06,1.5,10,20,8424523060020,1,0,20,100963,,,,,,,,,,,,,,0
AGUA BEZOYA CAJA 12 UNI.,BEBIDAS,4.92,6.5,10,20,8410128000035,1,0,20,,,,,,,,,,,,,,,0
CAPRICHO CREMA MINI  4 * 1.00,BOLLERIA DULCE,0.15,1,10,20,00235,1,0,20,,,,,,,,,,,,,,,0
BURGUER POLLO,ALIMENTACION,1.35,1.78,10,20,8436041989011,1,0,20,,,,,,,,,,,,,,,0
BROCHETAS DE POLLO,GENERICA,1.65,2.18,10,20,8436041984429,1,0,20,,,,,,,,,,,,,,,0
PECHUGA DE POLLO FELETE,GENERICA,0,0,10,20,2057,1,0,20,,,,,,,,,,,,,,,0
CUARTO TRASERO,GENERICA,0,0,10,20,2015,1,0,20,,,,,,,,,,,,,,,0
MAGDALENAS RELLENAS FILIPINOS,ALIMENTACION,0.62,1,10,20,8434532571950,1,0,20,,,,,,,,,,,,,,,0
GALLETAS RELLLENO CHOCO ELGORRIADA,SNACKS ( PEPSICO. GREFUSA DULCESOL ),1.31,2,10,20,8410255919118,1,0,20,,,,,,,,,,,,,,,0
PALOMITAS GURMA POPS CON SAL,SNACKS ( PEPSICO. GREFUSA DULCESOL ),0.78,1.35,10,20,8437010144110,1,0,20,,,,,,,,,,,,,,,0
MIEL DE MIL FLORES FORTEA 500 GR.,ALIMENTACION,2.91,4.65,10,20,8420433000026,1,0,20,,,,,,,,,,,,,,,0
FINI BEANS  165GR.,ALIMENTACION,0.85,1.48,10,20,8410525211300,1,0,20,,,,,,,,,,,,,,,0
FINI PARTY MIX,ALIMENTACION,0.39,1,10,20,8410525183775,1,0,20,,,,,,,,,,,,,,,0
FINI SANDIA PICA 100GR.,ALIMENTACION,0.37,1,10,20,8410525178085,1,0,20,,,,,,,,,,,,,,,0
HERO MARMELADA DE ARANDANOS 350GR.,ALIMENTACION,1.24,1.95,10,20,8410175066916,1,0,20,,,,,,,,,,,,,,,0
HERO BABY FRUTAS VARIADAS 2UN.,ALIMENTACION,0.79,1.15,10,20,8410175050656,1,0,20,,,,,,,,,,,,,,,0
TOSCAF  INTENSO NESPRESSO 10CPS.,ALIMENTACION,1.76,2.35,10,20,8411377909049,1,0,20,,,,,,,,,,,,,,,0
TOSCAF RESTRITO NESPRESSO,ALIMENTACION,1.76,2.59,10,20,8411377909032,1,0,20,,,,,,,,,,,,,,,0
TOSCAF DESCAFEINADO NESPRESSO 10CPS.,ALIMENTACION,2.08,2.79,10,20,8411377909018,1,0,20,,,,,,,,,,,,,,,0
CORTEZAS DE CERDO TOSFRIT 75GR.,SNACKS ( PEPSICO. GREFUSA DULCESOL ),0.56,1,10,20,8422114871666,1,0,20,,,,,,,,,,,,,,,0
ORO AMBIENTADOR FRESH LAVANDA,DROGUERIA,0.86,1.35,21,20,8410498710015,1,0,20,82620,,,,,,,,,,,,,,0
SNACK FUET ARGAL,SNACKS ( PEPSICO. GREFUSA DULCESOL ),0.76,1,10,20,8411814222748,1,0,20,,,,,,,,,,,,,,,0
REINA YOGUR PLATANO,NEVERA,0.55,0.99,10,20,8420756005111,1,0,20,,,,,,,,,,,,,,,0
REINA YOGUR GALLETA P4,NEVERA,0.55,0.99,10,20,8420756000734,1,0,20,,,,,,,,,,,,,,,0
TARTA DE QUASO REINA 180GR.,NEVERA,0.8,1.45,10,20,8420756150644,1,0,20,,,,,,,,,,,,,,,0
GELATINA FRUTOS ROJOS REINA P4,NEVERA,0.86,1.6,10,20,8420756003902,1,0,20,,,,,,,,,,,,,,,0
YOGUR STRACCIATELLA  REINA 4P,NEVERA,1.18,1.85,10,20,8420756008051,1,0,20,,,,,,,,,,,,,,,0
FLAN DE HUEVO REINA 4P,NEVERA,1.15,1.43,10,20,8420756000086,1,0,20,,,,,,,,,,,,,,,0
LENTEJAS ALTEZA 500GR.,ALIMENTACION,0.61,1.29,10,20,8480024730893,1,0,20,,,,,,,,,,,,,,,0
GREFUSA PATATAS ORIGINALES,SNACKS ( PEPSICO. GREFUSA DULCESOL ),0.84,1.2,10,20,8413164020432,1,0,20,,,,,,,,,,,,,,,0
MAGDALENAS DULCESOL 615 GR.,SNACKS ( PEPSICO. GREFUSA DULCESOL ),1.72,2.3,10,20,8410087009025,1,0,20,,,,,,,,,,,,,,,0
AMSTEL PACK - 12 UDS. 33 CL.,BEBIDAS,3.37,4.68,21,20,8410569005125,1,0,20,,,,,,,,,,,,,,,0
SALCHICHAS OLIVING ESTILO ALEMANA,ALIMENTACION,1.15,1.75,10,20,8436533012098,1,0,20,,,,,,,,,,,,,,,0
PATATA 3KG,ALIMENTACION,1.8,3.22,10,20,8437009107867,1,0,20,,,,,,,,,,,,,,,0
REINA YOGUR FRESA 4 UDS.,ALIMENTACION,0.54,0.99,10,20,8420756004855,1,0,20,,,,,,,,,,,,,,,0
MONA DE PASCUA CHOCOLATE,GENERICA,1.14,1.5,10,20,1818,1,0,20,,,,,,,,,,,,,,,0
MONA DE PASCUA NORMAL,GENERICA,0.83,1.1,10,20,18182,1,0,20,,,,,,,,,,,,,,,0
CAMPODRIO MINI FUET,ALIMENTACION,0.7,1,10,20,8410320005449,1,0,20,,,,,,,,,,,,,,,0
MONSTER JUICED MANGO LOCO,BEBIDAS,0.86,1.25,21,20,5060639121700,1,0,20,,,,,,,,,,,,,,,0
CREMA AL QUESO SEMICURADO,NEVERA,0.8,1,4,20,8410320337458,1,0,20,,,,,,,,,,,,,,,0
BABYBEL MINI QUESO,NEVERA,1.59,1.99,4,20,3073780968508,1,0,20,,,,,,,,,,,,,,,0
HOT DOG NEW TORKER OSCAR MAYER,NEVERA,0.53,0.7,10,20,8410320330930,1,0,20,,,,,,,,,,,,,,,0
JAMËN CURADO RESERVA NAVIDUL PICOTEO 70G,NEVERA,1.34,1.98,21,20,8410320354547,1,0,20,,,,,,,,,,,,,,,0
QUESO TERNO SIN LACTOSA NAVIDUL,NEVERA,0.7,1,4,20,8410320307963,1,0,20,,,,,,,,,,,,,,,0
QUESO REDUCIDO EN GRASA NAVIDUL,NEVERA,0.7,1,4,20,8410320272100,1,0,20,,,,,,,,,,,,,,,0
MEIVEL A LA TAZA AL CACAO 250GR.,ALIMENTACION,0.68,1,10,20,8410891002502,1,0,20,,,,,,,,,,,,,,,0
GREFUSA PALOMITAS BBQ,SNACKS ( PEPSICO. GREFUSA DULCESOL ),0.76,1,10,20,8413164020425,1,0,20,,,,,,,,,,,,,,,0
CORAZONES TIJUANA GREFUSA 65G,SNACKS ( PEPSICO. GREFUSA DULCESOL ),0.84,1.2,10,20,8413164021170,1,0,20,,,,,,,,,,,,,,,0
KIT KAT BUNNY,ALIMENTACION,0.58,0.8,10,20,8000300395648,1,0,20,,,,,,,,,,,,,,,0
HUESITOS ORIGINAL,ALIMENTACION,0.95,1.4,10,20,8410109120660,1,0,20,,,,,,,,,,,,,,,0
ENTRE MONT QUESO RALLADO,ALIMENTACION,0.63,0.9,4,20,3123930710782,1,0,20,,,,,,,,,,,,,,,0
ARTIACH MAGDALENAS RELLENO FILIPINOS 180,ALIMENTACION,0.62,1,10,20,8434532571912,1,0,20,62549,,,,,,,,,,,,,,0
DULCA CROISSANTS 210 GR.,ALIMENTACION,0.68,1.1,10,20,8413675000091,1,0,20,62260,,,,,,,,,,,,,,0
DISCICLIN VINAGRE DE LIMPIEZA,ALIMENTACION,0.59,1.08,21,20,8421335002538,1,0,20,83353,,,,,,,,,,,,,,0
CALVO ATUN ACEITE OLIVA  6 LATAS (4 Ç ),ALIMENTACION,3.13,4,10,20,8410090060082,1,0,20,41522,,,,,,,,,,,,,,0
FUENCISCLA AGUA 5 L.,BEBIDAS,0.51,1.08,10,20,8429359135003,1,0,20,70602,,,,,,,,,,,,,,0
TELENO AGUA 5 L.,BEBIDAS,0.74,1.1,10,20,8437000663942,1,0,20,77101,,,,,,,,,,,,,,0
MPL GEL WC PINO 1 L.,DROGUERIA,0.78,1.16,21,20,8436032034775,1,0,20,85248,,,,,,,,,,,,,,0
ARIAS MANTEQUILLA 125 GR.,ALIMENTACION,1.35,1.71,10,20,84131065,1,0,20,11930,,,,,,,,,,,,,,0
DIXAN TRIO CAPS 12 LAV,DROGUERIA,1.77,2.99,21,20,8410436395397,1,0,20,1065764,,,,,,,,,,,,,,0
DULCA PAN DE LECHE 220 GR.,ALIMENTACION,0.71,1.1,10,20,8413675000190,1,0,20,62256,,,,,,,,,,,,,,0
DULCA PAN DE LECHE CON CHISPITAS 195 GR.,ALIMENTACION,0.74,1.1,10,20,8413675000176,1,0,20,62255,,,,,,,,,,,,,,0
DULIA MAXI BURGUER 4 UDS.,ALIMENTACION,0.83,1,10,20,8437011972774,1,0,20,62241,,,,,,,,,,,,,,0
DULCA MAGDALENAS CLASICAS 12 UDS.,ALIMENTACION,1.41,2.1,10,20,8413675001715,1,0,20,62263,,,,,,,,,,,,,,0
TELENO AGUA 0.5 L.,ALIMENTACION,0.17,0.35,10,20,8437000663911,1,0,20,77119,,,,,,,,,,,,,,0
FIRENZE PASTAS DE TE 185 GR.,ALIMENTACION,0.76,1.1,10,20,8413675000299,1,0,20,62251,,,,,,,,,,,,,,0
PIUMETA PAPEL DE COCINA,ALIMENTACION,1.32,2.1,21,20,8426060020338,1,0,20,,,,,,,,,,,,,,,0
WIPP EXPRESS GEL 40 LAV,DROGUERIA,2.75,4.54,21,20,8410436337229,1,0,20,,,,,,,,,,,,,,,0
PIZZA Y SALSA POLLO ASSADO CAMPOFRIO,NEVERA,1.65,2.4,21,20,8410320287401,1,0,20,,,,,,,,,,,,,,,0
BLANCO NUCLEAR  120GR.,DROGUERIA,1.53,2.2,21,20,8410907050053,1,0,20,,,,,,,,,,,,,,,0
LAVANDERA LEJIA DETERGENTE AZUL 1.5 L.,DROGUERIA,0.58,1.15,21,20,8437014202038,1,0,20,,,,,,,,,,,,,,,0
MOJI DETERGENTE DE LA CANDELARIA 3 L.,DROGUERIA,1.44,2.95,21,20,8437017846079,1,0,20,,,,,,,,,,,,,,,0
DETERGENTE MOJI COLORES 3 L.,DROGUERIA,1.44,2.95,21,20,8437017846055,1,0,20,,,,,,,,,,,,,,,0
LA SALUD ACTIV.LAV.COLOR  800+200,DROGUERIA,0.65,1.6,21,20,8413188001462,1,0,20,,,,,,,,,,,,,,,0
LA ESPAÐOLA RELLENA SELECCION 150 GR.,ALIMENTACION,0.78,1.19,10,20,8410226011575,1,0,20,,,,,,,,,,,,,,,0
SERPIS ACEITUNAS R. ANCHOA 120 GR. * 3+1,ALIMENTACION,1.28,1.85,10,20,8410344222501,1,0,20,,,,,,,,,,,,,,,0
SERPIS ACEITUNA NEGRA CACEREÐA 350 GR.,ALIMENTACION,0.9,1.32,10,20,8410344320016,1,0,20,,,,,,,,,,,,,,,0
PROTOS ROBLE 750 ML.,ALIMENTACION,5.95,7.9,21,20,84401137000090,1,0,20,,,,,,,,,,,,,,,0
FRAGUA SALSA BRAVA PET 300 ML.,ALIMENTACION,0.59,1,10,20,8436006917561,1,0,20,,,,,,,,,,,,,,,0
FRAGUA MAYONESA 300 ML.,ALIMENTACION,0.67,1.1,10,20,8436006917509,1,0,20,,,,,,,,,,,,,,,0
FRAGUA KEPTCHP 300 GR.,ALIMENTACION,0.46,0.85,10,20,8436006917516,1,0,20,,,,,,,,,,,,,,,0
MATON INSECTICIDA CUCAS 750 ML.,ALIMENTACION,1.95,3.45,21,20,8410836001034,1,0,20,,,,,,,,,,,,,,,0
AXE DESODORANTE SPAY APOLLO 150 ML.,DROGUERIA,1.35,1.99,21,20,6001087364621,1,0,20,,,,,,,,,,,,,,,0
AXE DESODORANTE ICE CHILL 150 ML.,DROGUERIA,1.35,1.99,21,20,6001087379267,1,0,20,,,,,,,,,,,,,,,0
PIUMETA PAPEL HIGIENICO 2C 156 M 12 R.,DROGUERIA,1.35,1.94,21,20,8426060009227,1,0,20,,,,,,,,,,,,,,,0
HERO POTITO PLATANO MANDARINA PERA 235 G,ALIMENTACION,0.78,1.1,10,20,8410175052728,1,0,20,,,,,,,,,,,,,,,0
HERO POTITO GUISANTES TIERNOS JAMON 235G,ALIMENTACION,0.82,1.1,10,20,8410175051424,1,0,20,,,,,,,,,,,,,,,0
PALMERA DE AZUCAR / CHOCOLATE 6*1.30,BOLLERIA DULCE,0.98,1.3,10,20,0036,1,0,20,,,,,,,,,,,,,,,0
MIMOSIN MOUSSEL 60 LAVADOS,DROGUERIA,1.25,1.99,21,20,8720181116582,1,0,20,,,,,,,,,,,,,,,0
DOM LIMPIO EUCALIPTO,DROGUERIA,1.59,2.45,21,20,8001841442532,1,0,20,,,,,,,,,,,,,,,0
BOER SABOR COCO,SNACKS ( PEPSICO. GREFUSA DULCESOL ),0.66,1,10,20,8410087250267,1,0,20,,,,,,,,,,,,,,,0
PATA NEGRA APASIONADO VINO TINTO JUMILLA,BEBIDAS,1.92,3.45,21,20,8410261115047,1,0,20,70238,,,,,,,,,,,,,,0
REINA GELLI POCKET FRESA 90 GR.,NEVERA,0.28,0.5,10,20,8420756003681,1,0,20,20653,,,,,,,,,,,,,,0
REINA FLAN DE CAFE 4 * 100 GR.,NEVERA,1.49,1.69,10,20,8420756006057,1,0,20,20504,,,,,,,,,,,,,,0
PROTOS VINO TINTO ROBLE 2019,BEBIDAS,5.95,7.93,21,20,8420342002012,1,0,20,,,,,,,,,,,,,,,0
FAIRY LAVAVAJILLAS 780 ML.,DROGUERIA,1.8,2.79,21,20,4084500870628,1,0,20,,,,,,,,,,,,,,,0
ASEVI MULTIUSOS,DROGUERIA,1.43,2.2,21,20,8411582242375,1,0,20,,,,,,,,,,,,,,,0
KH-7 PACK AHORRO,DROGUERIA,3.35,5.49,21,20,8420822130730,1,0,20,,,,,,,,,,,,,,,0
ESTRELLA GALICIA PACK 6 * 33 CL,BEBIDAS,2.2,6.2,21,20,8412598006111,1,0,20,,,,,,,,,,,,,,,0
HERO POTITO 235 GR.HERVIDO DE VERDURAS,ALIMENTACION,0.74,1.1,10,20,8410175050823,1,0,20,63506,,,,,,,,,,,,,,0
AJAX PINO LIMPIADOR 1.25,DROGUERIA,1.13,1.99,21,20,8718951286092,1,0,20,1063030,,,,,,,,,,,,,,0
