NOMBRE,FAMILIA,PRECIO_COMPRA,PRECIO_COMPRA_IVA,PRECIO_VENTA,IVA,MARGEN_AJUSTADO,MARGEN,EAN,ALTA,CANTIDAD,CANTIDAD_RESTOCK,PROVEEDOR,,P_COMPRA,PRECIO_COMPRA_CALC,Redo
RUFFLES YORKESO 144GR.,SNACKS,1.23,1.353,1.5,10,20,10.86474501,8410199022707,,0,20,PEPSICO FOODS AIE,,0,1.136363636,1.14
BOCATA DE SOBRASADA Y QUESO,BOLLERIA SALADA,1.47,1.617,1.8,10,20,11.31725417,18181,,0,20,DISTRIBUIDORA LEVANTINA DE PASTELERIA S.L.,,0,1.363636364,1.36
BELTORO TOMATE ENTERO,ALIMENTACION,0.73,0.803,0.89,10,20,10.83437111,8411499203001,,0,20,,,0,0.6742424242,0.67
RAYADO DE CARBONARA,ALIMENTACION,1.1,1.21,1.35,10,20,11.57024793,1578,,0,20,MOMBAAKE GTRUPO EMPRESARIAL S.A.U,,0,1.022727273,1.02
CARRE DE POLLO TERIYAKI,ALIMENTACION,1.23,1.353,1.5,10,20,10.86474501,1221,,0,20,MOMBAAKE GTRUPO EMPRESARIAL S.A.U,,0,1.136363636,1.14
bolsa peque±a,OTROS,0.05,0.0605,0.06,21,20,-0.826446281,8436547168446,,0,20,,,0,0.04132231405,0.04
BARRA CRISTAL,PANADERIA,0.66,0.7986,0.8,21,20,0.1753067869,13798,,0,20,,,0,0.5509641873,0.55
PATATA NUEVA LAVADA 2KG,OTROS,0.58,0.6032,1.5,4,20,148.6737401,8437017145066,,0,20,,,0.58,0.58,0.58
CEBOLLA GRANO 1KG,OTROS,0.79,0.8216,1.06,4,20,29.01655307,8424334200011,,0,20,,,0.79,0.79,0.79
AJO MORADO NOEL200GR.,OTROS,1.09,1.1336,1.35,4,20,19.08962597,8421020011708,,0,20,,,0,1.081730769,1.08
LA ESPAÐPLA ACEITUNAS CON ANCHOA SUAVES,ALIMENTACION,0.72,0.792,1.35,10,20,70.45454545,8410226011735,,0,20,,,0.72,0.72,0.72
MINI CROISSANT  CHOCOLATE BLANCO  4*2.00,BOLLERIA DULCE,0.57,0.627,2,10,20,218.9792663,1441,,0,20,EUROPASTRY SL,,0.57,0.57,0.57
J&B WHISKY 1 L.,ALIMENTACION,12.6,15.246,16,21,20,4.945559491,5010103800457,,0,20,PRINCESALISIMO S.L.,,12.6,12.6,12.6
chovi mayonesa 400,ALIMENTACION,1.49,1.639,1.85,10,20,12.87370348,8410422002124,,0,20,PRINCESALISIMO S.L.,,1.49,1.49,1.49
DORITOS TEX MEX 105GR.,SNACKS,1.23,1.353,1.5,10,20,10.86474501,8410199022639,,0,20,PEPSICO FOODS AIE,,0,1.136363636,1.14
AMONIACO JAVI,DROGUERIA,0.91,1.1011,1.1,21,20,-0.0999000999,8421960001012,,0,20,CASALMA S.L.,,0,0.7575757576,0.76
ATUPIC SKIN,OTROS,3.99,4.8279,4.83,21,20,0.04349717268,8411047108109,,0,20,,,0,3.326446281,3.33
GEL MOUSSEL,DROGUERIA,1.96,2.3716,2.38,21,20,0.3541912633,8720181157417,,0,20,CASALMA S.L.,,0,1.639118457,1.64
H S CLASSIC,DROGUERIA,2.12,2.5652,2.99,21,20,16.56011227,4084500272200,,0,20,ALMACENES EUROPAMAN 2017 S.L.,,2.12,2.12,2.12
BABARIA ACEITE PROCTETOR,DROGUERIA,3.29,3.9809,3.99,21,20,0.2285915245,8410412000338,,0,20,CASALMA S.L.,,0,2.747933884,2.75
GEL FIJADOR GIORGI,DROGUERIA,1.9,2.299,2.3,21,20,0.04349717268,8411135073012,,0,20,CASALMA S.L.,,0,1.584022039,1.58
DISICLIN DESINFECTANTE,DROGUERIA,0.98,1.1858,1.19,21,20,0.3541912633,8421335004396,,0,20,CASALMA S.L.,,0,0.8195592287,0.82
VIÐA POMAL,BEBIDAS,4.3,5.203,6.3,21,20,21.08399001,8411543110613,,0,20,PRINCESALISIMO S.L.,,4.3,4.3,4.3
PAULAUS VINO TINTO,BEBIDAS,1.1,1.331,1.99,21,20,49.51164538,8437002757434,,0,20,PRINCESALISIMO S.L.,,1.1,1.1,1.1
MONSTER VERDE,BEBIDAS,1.03,1.2463,1.25,21,20,0.2968787611,5060166692483,,0,20,PRINCESALISIMO S.L.,,0,0.8608815427,0.86
HARIBO TIME,ALIMENTACION,0.83,1.0043,1,21,20,-0.4281589167,8426617013752,,0,20,GREFUSA S.L.,,0,0.6887052342,0.69
PIPAS PELADAS,ALIMENTACION,0.83,1.0043,1,21,20,-0.4281589167,8413164015667,,0,20,GREFUSA S.L.,,0,0.6887052342,0.69
FABADA ASTURIANA LITORAL,ALIMENTACION,1.26,1.386,1.74,10,20,25.54112554,7613287816825,,0,20,PRINCESALISIMO S.L.,,1.26,1.26,1.26
GALLO MARAVILLA,ALIMENTACION,0.82,0.9922,0.99,21,20,-0.22172949,8410069002020,,0,20,PRINCESALISIMO S.L.,,0,0.6818181818,0.68
GALLO TIBURËN N║ 0,ALIMENTACION,0.79,0.869,1.29,10,20,48.44649022,8410069018373,,0,20,PRINCESALISIMO S.L.,,0.79,0.79,0.79
TOMATE FRITO CON ACEITE,ALIMENTACION,0.61,0.671,0.75,10,20,11.77347243,8437014310955,,0,20,PRINCESALISIMO S.L.,,0,0.5681818182,0.57
ROMERO,ALIMENTACION,0.82,0.902,1,10,20,10.86474501,84137111,,0,20,PRINCESALISIMO S.L.,,0,0.7575757576,0.76
COMINO MOLIDO,ALIMENTACION,0.82,0.902,1,10,20,10.86474501,84137258,,0,20,PRINCESALISIMO S.L.,,0,0.7575757576,0.76
ALBACA CARMENCITA,ALIMENTACION,0.82,0.902,1,10,20,10.86474501,84137883,,0,20,PRINCESALISIMO S.L.,,0,0.7575757576,0.76
BERBERECHO AL NATURAL BAYMAR,ALIMENTACION,2.4,2.64,2.85,10,20,7.954545455,8425930112630,,0,20,PRINCESALISIMO S.L.,,2.4,2.4,2.4
CALVO SARDINA C/ ACEITE DE OLIVA,ALIMENTACION,0.94,1.034,1.15,10,20,11.21856867,8410090441270,,0,20,PRINCESALISIMO S.L.,,0,0.8712121212,0.87
ACEITUNA MOJON PICËN,ALIMENTACION,1.63,1.793,1.99,10,20,10.98717234,8412510117390,,0,20,PRINCESALISIMO S.L.,,0,1.507575758,1.51
PALADIN ORIGINAL,ALIMENTACION,1.83,2.013,2.24,10,20,11.27670144,8410014471666,,0,20,PRINCESALISIMO S.L.,,0,1.696969697,1.7
POLEO MENTA,ALIMENTACION,0.65,0.715,0.8,10,20,11.88811189,8480024733177,,0,20,PRINCESALISIMO S.L.,,0,0.6060606061,0.61
NESCAFE CAPSULAS COLOMBIA,ALIMENTACION,2.65,2.915,3.45,10,20,18.35334477,7630477880015,,0,20,PRINCESALISIMO S.L.,,2.65,2.65,2.65
DOLCE GUSTO AMERICANO,ALIMENTACION,3.87,4.257,4.5,10,20,5.708245243,7613287162663,,0,20,PRINCESALISIMO S.L.,,3.87,3.87,3.87
FILIPINO CHOCOLATE NEGRO,ALIMENTACION,0.67,0.737,1,10,20,35.68521031,8436048962642,,0,20,DISTRIBUIDORA LEVANTINA DE PASTELERIA S.L.,,0.67,0.67,0.67
FILIPINOS CHOCOLATE CON LECHE,ALIMENTACION,0.6,0.66,1,10,20,51.51515152,8436048962666,,0,20,DISTRIBUIDORA LEVANTINA DE PASTELERIA S.L.,,0.6,0.6,0.6
LAYS CAMPESINAS 225G,ALIMENTACION,1.8,1.98,2.2,10,20,11.11111111,8410199022745,,0,20,PEPSICO FOODS AIE,,0,1.666666667,1.67
LAYS PUNTO SAL,ALIMENTACION,1.8,1.98,2.2,10,20,11.11111111,8410199022738,,0,20,PEPSICO FOODS AIE,,0,1.666666667,1.67
FRITOS BBQ FLAVOUR,ALIMENTACION,1.02,1.122,1.25,10,20,11.40819964,8410199022486,,0,20,PEPSICO FOODS AIE,,0,0.946969697,0.95
ESPUMA DE AFEITAR BABARIA,DROGUERIA,0.94,1.1374,1.47,21,20,29.24213118,8410412504096,,0,20,ALMACENES ESCRIBANO S.A.,,0.94,0.94,0.94
AMBIENTADOR SPLASH NEW YORK,DROGUERIA,0.69,0.8349,1.15,21,20,37.74104683,8411125117061,,0,20,ALMACENES ESCRIBANO S.A.,,0.69,0.69,0.69
AMBIENTADOR SPLASH ROPA LIMPIA,DROGUERIA,0.69,0.8349,1.15,21,20,37.74104683,8411125116316,,0,20,ALMACENES ESCRIBANO S.A.,,0.69,0.69,0.69
CALGON POWER GEL,DROGUERIA,3.21,3.8841,4.78,21,20,23.0658325,3141360050001,,0,20,ALMACENES ESCRIBANO S.A.,,3.21,3.21,3.21
TAMPAX COMPAK,DROGUERIA,2.02,2.4442,2.88,21,20,17.82996481,8001090705600,,0,20,ALMACENES ESCRIBANO S.A.,,2.02,2.02,2.02
INDASEC DISCRET,DROGUERIA,1.66,2.0086,2.15,21,20,7.039729165,8410520003078,,0,20,ALMACENES ESCRIBANO S.A.,,1.66,1.66,1.66
AUSONIA DISCRET EXTRA 10UND,DROGUERIA,1.76,2.1296,2.99,21,20,40.40195342,8001090078346,,0,20,CASH HELLIN S.L.,,1.76,1.76,1.76
AUSONIA ULTRAFINA NORMAL,DROGUERIA,1.64,1.9844,1.99,21,20,0.2822011691,8410108116213,,0,20,ALMACENES ESCRIBANO S.A.,,0,1.370523416,1.37
PUNTOMATIC LAVADORA,DROGUERIA,1.23,1.4883,1.99,21,20,33.70960156,8410046501188,,0,20,ALMACENES ESCRIBANO S.A.,,1.23,1.23,1.23
AMOOS ALOE VERA,DROGUERIA,1.24,1.5004,2.15,21,20,43.2951213,5601856400492,,0,20,ALMACENES ESCRIBANO S.A.,,1.24,1.24,1.24
PREPARADO PAELLA MARISCOS,CONGELADOS,2.2,2.42,2.9,10,20,19.83471074,8410053150898,,0,20,SILOMAR ALIMENTACION S.L.U.,,2.2,2.2,2.2
TRONQUITO DE MAR,CONGELADOS,3.4,3.74,4.49,10,20,20.05347594,8412098044941,,0,20,SILOMAR ALIMENTACION S.L.U.,,3.4,3.4,3.4
POTON REBOZADO,CONGELADOS,2.4,2.64,3.17,10,20,20.07575758,8410038003010,,0,20,SILOMAR ALIMENTACION S.L.U.,,2.4,2.4,2.4
PARRILLADA DE VERDURA,CONGELADOS,2.2,2.288,2.75,4,20,20.19230769,8413993141223,,0,20,SILOMAR ALIMENTACION S.L.U.,,2.2,2.2,2.2
ARROZ 3 DELICIAS C/ TORTILLA,CONGELADOS,2,2.2,2.64,10,20,20,8413993246058,,0,20,SILOMAR ALIMENTACION S.L.U.,,2,2,2
ENSALADILLA,CONGELADOS,1.1,1.144,1.37,4,20,19.75524476,8413993070103,,0,20,SILOMAR ALIMENTACION S.L.U.,,1.1,1.1,1.1
VERDURA PARA PAELLA,CONGELADOS,1.8,1.872,2.25,4,20,20.19230769,8413993370104,,0,20,SILOMAR ALIMENTACION S.L.U.,,1.8,1.8,1.8
HABAS BABY,CONGELADOS,3.7,3.848,4.62,4,20,20.06237006,8413993110106,,0,20,SILOMAR ALIMENTACION S.L.U.,,3.7,3.7,3.7
JUDIA VERDE TROCEADA,CONGELADOS,0.6,0.624,0.75,4,20,20.19230769,8413993020450,,0,20,SILOMAR ALIMENTACION S.L.U.,,0.6,0.6,0.6
CEBOLLA DADOS,CONGELADOS,0.65,0.676,0.81,4,20,19.82248521,8413993045453,,0,20,SILOMAR ALIMENTACION S.L.U.,,0.65,0.65,0.65
PATATAS BRAVAS,CONGELADOS,1.4,1.456,1.74,4,20,19.50549451,5425011421388,,0,20,SILOMAR ALIMENTACION S.L.U.,,1.4,1.4,1.4
PATATAS PREFRITAS CORTE,CONGELADOS,1.2,1.248,1.5,4,20,20.19230769,5425011420206,,0,20,SILOMAR ALIMENTACION S.L.U.,,1.2,1.2,1.2
DON SIMON ZUMO DE NARANJA 6*200 ML.,ALIMENTACION,1.2,1.32,1.79,10,20,35.60606061,8410261601670,,0,20,PRINCESALISIMO S.L.,,1.2,1.2,1.2
LACITO DE HOJALDRE 2* 1.00,BOLLERIA DULCE,0.82,0.902,1,10,20,10.86474501,1515,,0,20,,,0,0.7575757576,0.76
MUFFIN GRANDE MILKA,BOLLERIA DULCE,0.98,1.078,1.2,10,20,11.31725417,1516,,0,20,,,0,0.9090909091,0.91
CROISSANT CHOCOLATE PEQUEÐO  3*1.10,BOLLERIA DULCE,0.9,0.99,1.1,10,20,11.11111111,1517,,0,20,,,0,0.8333333333,0.83
DOST CHOCO 3,OTROS,1.03,1.2463,1.25,21,20,0.2968787611,0058,,0,20,,,0,0.8608815427,0.86
DOTS CHOCO 1,OTROS,0.45,0.5445,0.55,21,20,1.01010101,59,,0,20,,,0,0.3787878788,0.38
PATATA MALLA 5 KILOS,OTROS,2.66,2.926,3.25,10,20,11.07313739,8423761000300,,0,20,,,0,2.462121212,2.46
HUEVOS XL 6UN.,OTROS,1.12,1.1648,1.39,4,20,19.33379121,844011371110090,,0,20,,,0,1.113782051,1.11
HUEVOS L MEDIA,OTROS,0.8,0.832,0.99,4,20,18.99038462,844011371410090,,0,20,,,0,0.7932692308,0.79
QUESO FRESCO RENY BURGOS,OTROS,1.7,1.87,2.08,10,20,11.22994652,8410379915409,,0,20,,,0,1.575757576,1.58
QUESO DE CABRA NAVIDUL 1E,OTROS,0.7,0.728,1,4,20,37.36263736,8410320272513,,0,20,,,0.7,0.7,0.7
JAMON CURADO NAVIDUL CORTE FINO 80GR,OTROS,0.98,1.078,1.5,10,20,39.14656772,8410320342780,,0,20,,,0.98,0.98,0.98
QUESO SEMI CURADO NAVIDUL,NEVERA,0.7,0.728,1,4,20,37.36263736,8410320119924,,0,20,,,0.7,0.7,0.7
TIRA DE BACON,NEVERA,0.69,0.759,1.29,10,20,69.96047431,8410320175715,,0,20,,,0.69,0.69,0.69
MENESTRA ESPECIAL 1KG,NEVERA,1.9,2.09,2.45,10,20,17.22488038,8413993130128,,0,20,,,1.9,1.9,1.9
PATE POLLO ARGAL,ALIMENTACION,1.8,1.98,2.2,10,20,11.11111111,8411814554139,,0,20,ARGAL SL,,0,1.666666667,1.67
ACTIVIA PROBIOTICOS,OTROS,1.71,1.881,2.09,10,20,11.11111111,8410500001438,,0,20,,,0,1.583333333,1.58
GREFUSA SWEETCHILLI,SNACKS,0.91,1.1011,1.1,21,20,-0.0999000999,8413164020241,,0,20,GREFUSA S.L.,,0,0.7575757576,0.76
MEZCLA DE SETAS DON CELORRIO,ALIMENTACION,0.95,1.045,1.25,10,20,19.61722488,8411916303628,,0,20,PRINCESALISIMO S.L.,,0.95,0.95,0.95
LENOR SUAVIZANTE  10 D.,DROGUERIA,2.96,3.5816,3.59,21,20,0.2345320527,91490127,,0,20,,,0,2.472451791,2.47
MARBU DORADA GALLETA 900 GR. 2 Ç,ALIMENTACION,1.45,1.595,2,10,20,25.39184953,8436048962406,,0,20,PRINCESALISIMO S.L.,,1.45,1.45,1.45
GALLO TALLARIN 450 GR,ALIMENTACION,0.79,0.869,1.1,10,20,26.58227848,8410069018953,,0,20,PRINCESALISIMO S.L.,,0.79,0.79,0.79
ASEVI SUAVIZANTE PURO FRESCOR,DROGUERIA,1.12,1.3552,2.19,21,20,61.59976387,8411582230495,,0,20,,,1.12,1.12,1.12
LENOR SUAVIZANTE PERLAS ACTIVE 10 D.,DROGUERIA,2.44,2.9524,3.59,21,20,21.5959897,8001841358765,,0,20,COVALDROPER,,2.44,2.44,2.44
HERO BABY VERDURAS. POLLO TERNERA,ALIMENTACION,0.74,0.814,0.95,10,20,16.70761671,8410175050021,,0,20,PRINCESALISIMO S.L.,,0.74,0.74,0.74
ASEVI SUAVIZANTE DREANS 60 L.,DROGUERIA,1.32,1.5972,2.19,21,20,37.11495116,8411582230471,,0,20,COVALDROPER,,1.32,1.32,1.32
ANIAN,DROGUERIA,0.93,1.1253,1.6,21,20,42.18430641,8414716130081,,0,20,COVALDROPER,,0.93,0.93,0.93
NELLY GEL FRESCOR OCEANICO,DROGUERIA,0.84,1.0164,1.4,21,20,37.74104683,8411322243280,,0,20,COVALDROPER,,0.84,0.84,0.84
BINACA DENTRIFICO ALIENTO FRESCO 125 ML.,ALIMENTACION,0.93,1.1253,1.5,21,20,33.29778726,8431890057829,,0,20,COVALDROPER,,0.93,0.93,0.93
AGUA SOMENTS 1. 5 L,BEBIDAS,0.18,0.198,0.4,10,20,102.020202,8437007210736,,0,20,SOTOMAYOR DEL REAL S.L.,,0.18,0.18,0.18
PACK AGUA SOMENTS 6*1.5 L,BEBIDAS,1.08,1.188,1.35,10,20,13.63636364,PACK SOMENTS,,0,20,SOTOMAYOR DEL REAL S.L.,,1.08,1.08,1.08
HIDA PISTO400GR.,ALIMENTACION,1.06,1.166,1.5,10,20,28.64493997,8424523060020,,0,20,PRINCESALISIMO S.L.,,1.06,1.06,1.06
AGUA BEZOYA CAJA 12 UNI.,BEBIDAS,5.31,5.841,6.5,10,20,11.28231467,8410128000035,,0,20,,,0,4.924242424,4.92
CAPRICHO CREMA MINI  4 * 1.00,BOLLERIA DULCE,0.15,0.165,1,10,20,506.0606061,00235,,0,20,PANAMAR BAKERI GROUP S.L.,,0.15,0.15,0.15
BURGUER POLLO,ALIMENTACION,1.45,1.595,1.78,10,20,11.59874608,8436041989011,,0,20,,,0,1.348484848,1.35
BROCHETAS DE POLLO,OTROS,1.78,1.958,2.18,10,20,11.3381001,8436041984429,,0,20,,,0,1.651515152,1.65
PECHUGA DE POLLO FELETE,OTROS,0,0,0,10,20,0.00,2057,,0,20,,,0,0,0
CUARTO TRASERO,OTROS,0,0,0,10,20,0.00,2015,,0,20,,,0,0,0
MAGDALENAS RELLENAS FILIPINOS,ALIMENTACION,0.62,0.682,1,10,20,46.62756598,8434532571950,,0,20,COMERCIAL PLASENCIA S.L.,,0.62,0.62,0.62
GALLETAS RELLLENO CHOCO ELGORRIADA,SNACKS,1.31,1.441,2,10,20,38.7925052,8410255919118,,0,20,COMERCIAL PLASENCIA S.L.,,1.31,1.31,1.31
PALOMITAS GURMA POPS CON SAL,SNACKS,0.78,0.858,1.35,10,20,57.34265734,8437010144110,,0,20,COMERCIAL PLASENCIA S.L.,,0.78,0.78,0.78
MIEL DE MIL FLORES FORTEA 500 GR.,ALIMENTACION,2.91,3.201,4.65,10,20,45.26710403,8420433000026,,0,20,COMERCIAL PLASENCIA S.L.,,2.91,2.91,2.91
FINI BEANS  165GR.,ALIMENTACION,0.85,0.935,1.48,10,20,58.28877005,8410525211300,,0,20,COMERCIAL PLASENCIA S.L.,,0.85,0.85,0.85
FINI PARTY MIX,ALIMENTACION,0.39,0.429,1,10,20,133.1002331,8410525183775,,0,20,COMERCIAL PLASENCIA S.L.,,0.39,0.39,0.39
FINI SANDIA PICA 100GR.,ALIMENTACION,0.37,0.407,1,10,20,145.7002457,8410525178085,,0,20,COMERCIAL PLASENCIA S.L.,,0.37,0.37,0.37
HERO MARMELADA DE ARANDANOS 350GR.,ALIMENTACION,1.24,1.364,1.95,10,20,42.96187683,8410175066916,,0,20,COMERCIAL PLASENCIA S.L.,,1.24,1.24,1.24
HERO BABY FRUTAS VARIADAS 2UN.,ALIMENTACION,0.79,0.869,1.15,10,20,32.33601841,8410175050656,,0,20,,,0.79,0.79,0.79
TOSCAF  INTENSO NESPRESSO 10CPS.,ALIMENTACION,1.76,1.936,2.35,10,20,21.38429752,8411377909049,,0,20,COMERCIAL PLASENCIA S.L.,,1.76,1.76,1.76
TOSCAF RESTRITO NESPRESSO,ALIMENTACION,1.76,1.936,2.59,10,20,33.78099174,8411377909032,,0,20,COMERCIAL PLASENCIA S.L.,,1.76,1.76,1.76
TOSCAF DESCAFEINADO NESPRESSO 10CPS.,ALIMENTACION,2.08,2.288,2.79,10,20,21.94055944,8411377909018,,0,20,COMERCIAL PLASENCIA S.L.,,2.08,2.08,2.08
CORTEZAS DE CERDO TOSFRIT 75GR.,SNACKS,0.56,0.616,1,10,20,62.33766234,8422114871666,,0,20,COMERCIAL PLASENCIA S.L.,,0.56,0.56,0.56
ORO AMBIENTADOR FRESH LAVANDA,DROGUERIA,0.86,1.0406,1.35,21,20,29.73284643,8410498710015,,0,20,COMERCIAL PLASENCIA S.L.,,0.86,0.86,0.86
SNACK FUET ARGAL,SNACKS,0.82,0.902,1,10,20,10.86474501,8411814222748,,0,20,,,0,0.7575757576,0.76
REINA YOGUR PLATANO,NEVERA,0.55,0.605,0.99,10,20,63.63636364,8420756005111,,0,20,COMERCIAL PLASENCIA S.L.,,0.55,0.55,0.55
REINA YOGUR GALLETA P4,NEVERA,0.55,0.605,0.99,10,20,63.63636364,8420756000734,,0,20,COMERCIAL PLASENCIA S.L.,,0.55,0.55,0.55
TARTA DE QUASO REINA 180GR.,NEVERA,0.8,0.88,1.45,10,20,64.77272727,8420756150644,,0,20,COMERCIAL PLASENCIA S.L.,,0.8,0.8,0.8
GELATINA FRUTOS ROJOS REINA P4,NEVERA,0.86,0.946,1.6,10,20,69.13319239,8420756003902,,0,20,COMERCIAL PLASENCIA S.L.,,0.86,0.86,0.86
YOGUR STRACCIATELLA  REINA 4P,NEVERA,1.18,1.298,1.85,10,20,42.52696456,8420756008051,,0,20,COMERCIAL PLASENCIA S.L.,,1.18,1.18,1.18
FLAN DE HUEVO REINA 4P,NEVERA,1.15,1.265,1.43,10,20,13.04347826,8420756000086,,0,20,,,1.15,1.15,1.15
LENTEJAS ALTEZA 500GR.,ALIMENTACION,0.61,0.671,1.29,10,20,92.25037258,8480024730893,,0,20,PRINCESALISIMO S.L.,,0.61,0.61,0.61
GREFUSA PATATAS ORIGINALES,SNACKS,0.84,0.924,1.2,10,20,29.87012987,8413164020432,,0,20,GREFUSA S.L.,,0.84,0.84,0.84
MAGDALENAS DULCESOL 615 GR.,SNACKS,1.72,1.892,2.3,10,20,21.56448203,8410087009025,,0,20,DISTRIBUIDORA LEVANTINA DE PASTELERIA S.L.,,1.72,1.72,1.72
AMSTEL PACK - 12 UDS. 33 CL.,BEBIDAS,3.37,4.0777,4.68,21,20,14.77058146,8410569005125,,0,20,DISTRIB. Y BEB. GOMEZ NAVARRO S.L.,,3.37,3.37,3.37
SALCHICHAS OLIVING ESTILO ALEMANA,ALIMENTACION,1.15,1.265,1.75,10,20,38.33992095,8436533012098,,0,20,ARGAL SL,,1.15,1.15,1.15
PATATA 3KG,ALIMENTACION,1.8,1.98,3.22,10,20,62.62626263,8437009107867,,0,20,SOTOMAYOR DEL REAL S.L.,,1.8,1.8,1.8
REINA YOGUR FRESA 4 UDS.,ALIMENTACION,0.54,0.594,0.99,10,20,66.66666667,8420756004855,,0,20,COMERCIAL PLASENCIA S.L.,,0.54,0.54,0.54
MONA DE PASCUA CHOCOLATE,OTROS,1.23,1.353,1.5,10,20,10.86474501,1818,,0,20,,,0,1.136363636,1.14
MONA DE PASCUA NORMAL,OTROS,0.9,0.99,1.1,10,20,11.11111111,18182,,0,20,,,0,0.8333333333,0.83
CAMPODRIO MINI FUET,ALIMENTACION,0.7,0.77,1,10,20,29.87012987,8410320005449,,0,20,,,0.7,0.7,0.7
MONSTER JUICED MANGO LOCO,BEBIDAS,1.03,1.2463,1.25,21,20,0.2968787611,5060639121700,,0,20,,,0,0.8608815427,0.86
CREMA AL QUESO SEMICURADO,NEVERA,0.81,0.8424,1,4,20,18.70845204,8410320337458,,0,20,,,0,0.8012820513,0.8
BABYBEL MINI QUESO,NEVERA,1.61,1.6744,1.99,4,20,18.84854276,3073780968508,,0,20,,,0,1.594551282,1.59
HOT DOG NEW TORKER OSCAR MAYER,NEVERA,0.57,0.627,0.7,10,20,11.64274322,8410320330930,,0,20,,,0,0.5303030303,0.53
JAMËN CURADO RESERVA NAVIDUL PICOTEO 70G,NEVERA,1.34,1.6214,1.98,21,20,22.11668928,8410320354547,,0,20,,,1.34,1.34,1.34
QUESO TERNO SIN LACTOSA NAVIDUL,NEVERA,0.7,0.728,1,4,20,37.36263736,8410320307963,,0,20,,,0.7,0.7,0.7
QUESO REDUCIDO EN GRASA NAVIDUL,NEVERA,0.7,0.728,1,4,20,37.36263736,8410320272100,,0,20,,,0.7,0.7,0.7
MEIVEL A LA TAZA AL CACAO 250GR.,ALIMENTACION,0.68,0.748,1,10,20,33.68983957,8410891002502,,0,20,PRINCESALISIMO S.L.,,0.68,0.68,0.68
GREFUSA PALOMITAS BBQ,SNACKS,0.82,0.902,1,10,20,10.86474501,8413164020425,,0,20,GREFUSA S.L.,,0,0.7575757576,0.76
CORAZONES TIJUANA GREFUSA 65G,SNACKS,0.84,0.924,1.2,10,20,29.87012987,8413164021170,,0,20,GREFUSA S.L.,,0.84,0.84,0.84
KIT KAT BUNNY,ALIMENTACION,0.58,0.638,0.8,10,20,25.39184953,8000300395648,,0,20,JOYVI S.L.,,0.58,0.58,0.58
HUESITOS ORIGINAL,ALIMENTACION,0.95,1.045,1.4,10,20,33.97129187,8410109120660,,0,20,JOYVI S.L.,,0.95,0.95,0.95
ENTRE MONT QUESO RALLADO,ALIMENTACION,0.63,0.6552,0.9,4,20,37.36263736,3123930710782,,0,20,JM DISTRIBUCIONES S.A.,,0.63,0.63,0.63
ARTIACH MAGDALENAS RELLENO FILIPINOS 180,ALIMENTACION,0.62,0.682,1,10,20,46.62756598,8434532571912,,0,20,COMERCIAL PLASENCIA S.L.,,0.62,0.62,0.62
DULCA CROISSANTS 210 GR.,ALIMENTACION,0.68,0.748,1.1,10,20,47.05882353,8413675000091,,0,20,COMERCIAL PLASENCIA S.L.,,0.68,0.68,0.68
DISCICLIN VINAGRE DE LIMPIEZA,ALIMENTACION,0.59,0.7139,1.08,21,20,51.28169211,8421335002538,,0,20,COMERCIAL PLASENCIA S.L.,,0.59,0.59,0.59
CALVO ATUN ACEITE OLIVA  6 LATAS (4 Ç ),ALIMENTACION,3.13,3.443,4,10,20,16.17775196,8410090060082,,0,20,COMERCIAL PLASENCIA S.L.,,3.13,3.13,3.13
FUENCISCLA AGUA 5 L.,BEBIDAS,0.51,0.561,1.08,10,20,92.51336898,8429359135003,,0,20,COMERCIAL PLASENCIA S.L.,,0.51,0.51,0.51
TELENO AGUA 5 L.,BEBIDAS,0.74,0.814,1.1,10,20,35.13513514,8437000663942,,0,20,COMERCIAL PLASENCIA S.L.,,0.74,0.74,0.74
MPL GEL WC PINO 1 L.,DROGUERIA,0.78,0.9438,1.16,21,20,22.90739563,8436032034775,,0,20,COMERCIAL PLASENCIA S.L.,,0.78,0.78,0.78
ARIAS MANTEQUILLA 125 GR.,ALIMENTACION,1.35,1.485,1.71,10,20,15.15151515,84131065,,0,20,COMERCIAL PLASENCIA S.L.,,1.35,1.35,1.35
DIXAN TRIO CAPS 12 LAV,DROGUERIA,1.77,2.1417,2.99,21,20,39.60872204,8410436395397,,0,20,COVALDROPER,,1.77,1.77,1.77
DULCA PAN DE LECHE 220 GR.,ALIMENTACION,0.71,0.781,1.1,10,20,40.84507042,8413675000190,,0,20,COMERCIAL PLASENCIA S.L.,,0.71,0.71,0.71
DULCA PAN DE LECHE CON CHISPITAS 195 GR.,ALIMENTACION,0.74,0.814,1.1,10,20,35.13513514,8413675000176,,0,20,COMERCIAL PLASENCIA S.L.,,0.74,0.74,0.74
DULIA MAXI BURGUER 4 UDS.,ALIMENTACION,0.83,0.913,1,10,20,9.529025192,8437011972774,,0,20,COMERCIAL PLASENCIA S.L.,,0.83,0.83,0.83
DULCA MAGDALENAS CLASICAS 12 UDS.,ALIMENTACION,1.41,1.551,2.1,10,20,35.39651838,8413675001715,,0,20,COMERCIAL PLASENCIA S.L.,,1.41,1.41,1.41
TELENO AGUA 0.5 L.,ALIMENTACION,0.17,0.187,0.35,10,20,87.1657754,8437000663911,,0,20,COMERCIAL PLASENCIA S.L.,,0.17,0.17,0.17
